ts,Year,GHI,Temperature,WindSpeed,P_AC_kW
2021-03-21 05:30:00+00:00,2021,909.91,33.65,1.45,74.51407521152687
2021-03-21 06:30:00+00:00,2021,910.91,34.81,1.31,74.15388839546186
2021-03-21 07:30:00+00:00,2021,775.4,35.22,0.34,64.33072040555
2021-03-21 08:30:00+00:00,2021,566.9,35.49,0.55,48.4750681857875
2021-03-21 09:30:00+00:00,2021,451.35,35.35,0.69,39.28422230704688
2021-03-21 10:30:00+00:00,2021,279.6,35.12,0.83,24.973160278199998
2021-03-21 11:30:00+00:00,2021,89.35,34.33,0.76,8.225687949596875
2021-03-21 12:30:00+00:00,2021,0.0,32.85,0.76,0.0
2021-03-21 13:30:00+00:00,2021,0.0,31.14,1.38,0.0
2021-03-21 14:30:00+00:00,2021,0.0,29.6,1.66,0.0
2021-03-21 15:30:00+00:00,2021,0.0,28.45,1.66,0.0
2021-03-21 16:30:00+00:00,2021,0.0,27.48,2.0,0.0
2021-03-21 17:30:00+00:00,2021,0.0,26.55,2.21,0.0
2021-03-21 18:30:00+00:00,2021,0.0,25.84,2.21,0.0
2021-03-21 19:30:00+00:00,2021,0.0,25.0,1.72,0.0
2021-03-21 20:30:00+00:00,2021,0.0,24.06,1.72,0.0
2021-03-21 21:30:00+00:00,2021,0.0,23.18,1.86,0.0
2021-03-21 22:30:00+00:00,2021,0.0,22.48,1.59,0.0
2021-03-21 23:30:00+00:00,2021,0.0,21.87,1.31,0.0
2021-03-22 00:30:00+00:00,2021,39.15,21.36,1.1,3.8360934710718753
2021-03-22 01:30:00+00:00,2021,237.7,22.18,0.62,22.6106538752875
2021-03-22 02:30:00+00:00,2021,469.95000000000005,26.0,0.41,42.58195758192188
2021-03-22 03:30:00+00:00,2021,676.6,29.63,0.41,58.525747257549995
2021-03-22 04:30:00+00:00,2021,832.16,32.42,0.83,69.38771018480001
2021-03-22 05:30:00+00:00,2021,922.1099999999999,34.3,1.45,75.12574670400186
2021-03-22 06:30:00+00:00,2021,907.8100000000001,35.27,1.31,73.76722980652187
2021-03-22 07:30:00+00:00,2021,771.05,35.84,1.17,63.81776806074687
2021-03-22 08:30:00+00:00,2021,550.6,35.95,1.45,47.09234654875
2021-03-22 09:30:00+00:00,2021,448.15,35.59,1.66,38.98014271064687
2021-03-22 10:30:00+00:00,2021,306.0,35.21,1.59,27.217073150999997
2021-03-22 11:30:00+00:00,2021,109.0,34.48,1.1,10.00076545075
2021-03-22 12:30:00+00:00,2021,0.0,33.13,1.17,0.0
2021-03-22 13:30:00+00:00,2021,0.0,31.36,1.24,0.0
2021-03-22 14:30:00+00:00,2021,0.0,29.64,1.66,0.0
2021-03-22 15:30:00+00:00,2021,0.0,28.2,1.86,0.0
2021-03-22 16:30:00+00:00,2021,0.0,27.08,2.07,0.0
2021-03-22 17:30:00+00:00,2021,0.0,26.24,2.21,0.0
2021-03-22 18:30:00+00:00,2021,0.0,25.55,2.21,0.0
2021-03-22 19:30:00+00:00,2021,0.0,25.12,2.14,0.0
2021-03-22 20:30:00+00:00,2021,0.0,24.57,2.0,0.0
2021-03-22 21:30:00+00:00,2021,0.0,23.87,1.79,0.0
2021-03-22 22:30:00+00:00,2021,0.0,23.2,1.72,0.0
2021-03-22 23:30:00+00:00,2021,0.0,22.96,1.31,0.0
2021-03-23 00:30:00+00:00,2021,41.239999999999995,23.55,0.9,4.002989189629999
2021-03-23 01:30:00+00:00,2021,240.95,23.78,0.69,22.752771956646875
2021-03-23 02:30:00+00:00,2021,470.40000000000003,27.03,0.34,42.422646739200005
2021-03-23 03:30:00+00:00,2021,676.8000000000001,30.22,0.48,58.378644201600004
2021-03-23 04:30:00+00:00,2021,827.75,32.74,0.9,68.95855443279689
2021-03-23 05:30:00+00:00,2021,918.51,34.52,1.38,74.79222245787187
2021-03-23 06:30:00+00:00,2021,923.76,35.69,1.31,74.71765741212002
2021-03-23 07:30:00+00:00,2021,815.5,35.75,1.24,67.06518329218748
2021-03-23 08:30:00+00:00,2021,629.8,36.04,1.45,53.20812569994999
2021-03-23 09:30:00+00:00,2021,528.35,35.95,1.45,45.33898896992187
2021-03-23 10:30:00+00:00,2021,273.95000000000005,35.88,1.31,24.403400817021875
2021-03-23 11:30:00+00:00,2021,94.8,35.12,0.62,8.6903339646
2021-03-23 12:30:00+00:00,2021,0.0,33.32,0.9,0.0
2021-03-23 13:30:00+00:00,2021,0.0,31.79,1.66,0.0
2021-03-23 14:30:00+00:00,2021,0.0,30.25,1.79,0.0
2021-03-23 15:30:00+00:00,2021,0.0,28.76,2.28,0.0
2021-03-23 16:30:00+00:00,2021,0.0,28.12,2.48,0.0
2021-03-23 17:30:00+00:00,2021,0.0,27.52,2.48,0.0
2021-03-23 18:30:00+00:00,2021,0.0,26.86,2.34,0.0
2021-03-23 19:30:00+00:00,2021,0.0,26.62,2.34,0.0
2021-03-23 20:30:00+00:00,2021,0.0,26.08,2.41,0.0
2021-03-23 21:30:00+00:00,2021,0.0,25.59,2.55,0.0
2021-03-23 22:30:00+00:00,2021,0.0,25.16,2.34,0.0
2021-03-23 23:30:00+00:00,2021,0.0,24.61,2.07,0.0
2021-03-24 00:30:00+00:00,2021,41.94,24.13,1.86,4.0606513243875
2021-03-24 01:30:00+00:00,2021,238.45,24.46,1.31,22.458229509371872
2021-03-24 02:30:00+00:00,2021,463.45,27.23,1.31,41.79911172689687
2021-03-24 03:30:00+00:00,2021,665.1999999999999,29.82,1.24,57.58470399339999
2021-03-24 04:30:00+00:00,2021,820.0,32.41,1.86,68.50406362000001
2021-03-24 05:30:00+00:00,2021,909.26,34.43,2.76,74.17943264954751
2021-03-24 06:30:00+00:00,2021,909.06,35.51,2.69,73.7654517757275
2021-03-24 07:30:00+00:00,2021,834.2,36.01,1.52,68.31607260995
2021-03-24 08:30:00+00:00,2021,685.35,36.17,0.83,57.38022956449687
2021-03-24 09:30:00+00:00,2021,523.25,36.08,0.34,44.907607587171874
2021-03-24 10:30:00+00:00,2021,237.9,34.82,0.62,21.403998037987495
2021-03-24 11:30:00+00:00,2021,93.4,33.76,0.41,8.615410015150001
2021-03-24 12:30:00+00:00,2021,0.0,32.35,0.69,0.0
2021-03-24 13:30:00+00:00,2021,0.0,31.2,1.17,0.0
2021-03-24 14:30:00+00:00,2021,0.0,29.59,2.62,0.0
2021-03-24 15:30:00+00:00,2021,0.0,29.08,3.03,0.0
2021-03-24 16:30:00+00:00,2021,0.0,28.46,2.62,0.0
2021-03-24 17:30:00+00:00,2021,0.0,27.61,2.21,0.0
2021-03-24 18:30:00+00:00,2021,0.0,26.96,2.0,0.0
2021-03-24 19:30:00+00:00,2021,0.0,25.85,2.34,0.0
2021-03-24 20:30:00+00:00,2021,0.0,25.34,2.41,0.0
2021-03-24 21:30:00+00:00,2021,0.0,24.96,2.28,0.0
2021-03-24 22:30:00+00:00,2021,0.0,24.48,2.28,0.0
2021-03-24 23:30:00+00:00,2021,0.0,24.02,2.28,0.0
2021-03-25 00:30:00+00:00,2021,45.5,23.65,2.28,4.4121676746875
2021-03-25 01:30:00+00:00,2021,252.25,24.01,1.79,23.75989875029687
2021-03-25 02:30:00+00:00,2021,485.54999999999995,27.29,1.59,43.64385381537187
2021-03-25 03:30:00+00:00,2021,693.7,30.37,1.93,59.6447379710875
2021-03-25 04:30:00+00:00,2021,851.35,32.75,2.34,70.66537053104689
2021-03-25 05:30:00+00:00,2021,941.61,34.41,2.9,76.43848144108688
2021-03-25 06:30:00+00:00,2021,957.41,35.45,2.97,77.12286424220189
2021-03-25 07:30:00+00:00,2021,895.6600000000001,36.06,2.21,72.63021998722752
2021-03-25 08:30:00+00:00,2021,762.0999999999999,36.28,2.21,63.0272264939875
2021-03-25 09:30:00+00:00,2021,569.2,36.18,1.93,48.4950661726
2021-03-25 10:30:00+00:00,2021,342.25,35.84,1.38,30.195524309546876
2021-03-25 11:30:00+00:00,2021,115.85,35.01,0.62,10.594136188146875
2021-03-25 12:30:00+00:00,2021,0.0,33.29,1.38,0.0
2021-03-25 13:30:00+00:00,2021,0.0,30.94,2.34,0.0
2021-03-25 14:30:00+00:00,2021,0.0,29.25,2.48,0.0
2021-03-25 15:30:00+00:00,2021,0.0,28.42,2.55,0.0
2021-03-25 16:30:00+00:00,2021,0.0,27.68,2.28,0.0
2021-03-25 17:30:00+00:00,2021,0.0,26.76,1.79,0.0
2021-03-25 18:30:00+00:00,2021,0.0,25.58,2.07,0.0
2021-03-25 19:30:00+00:00,2021,0.0,24.39,2.14,0.0
2021-03-25 20:30:00+00:00,2021,0.0,23.87,1.93,0.0
2021-03-25 21:30:00+00:00,2021,0.0,23.37,1.93,0.0
2021-03-25 22:30:00+00:00,2021,0.0,22.93,2.0,0.0
2021-03-25 23:30:00+00:00,2021,0.0,22.72,2.0,0.0
2021-03-26 00:30:00+00:00,2021,47.13,22.4,2.07,4.593252858916876
2021-03-26 01:30:00+00:00,2021,255.75,22.78,1.45,24.206331065296872
2021-03-26 02:30:00+00:00,2021,483.5,26.75,0.9,43.578575717187505
2021-03-26 03:30:00+00:00,2021,691.8,30.13,0.76,59.56575048915
2021-03-26 04:30:00+00:00,2021,846.2,32.54,0.97,70.36577813554999
2021-03-26 05:30:00+00:00,2021,935.16,34.01,1.1,76.14406595499
2021-03-26 06:30:00+00:00,2021,941.6600000000001,34.9,0.83,76.2539611211675
2021-03-26 07:30:00+00:00,2021,878.45,35.14,0.28,71.75636168897188
2021-03-26 08:30:00+00:00,2021,747.5,35.35,0.28,62.24193346718749
2021-03-26 09:30:00+00:00,2021,561.25,35.35,0.62,48.06432521992188
2021-03-26 10:30:00+00:00,2021,334.4,35.07,0.83,29.641266828799996
2021-03-26 11:30:00+00:00,2021,115.69999999999999,34.37,0.69,10.6108072425875
2021-03-26 12:30:00+00:00,2021,0.0,32.66,0.28,0.0
2021-03-26 13:30:00+00:00,2021,0.0,31.03,0.83,0.0
2021-03-26 14:30:00+00:00,2021,0.0,29.06,1.03,0.0
2021-03-26 15:30:00+00:00,2021,0.0,27.58,1.03,0.0
2021-03-26 16:30:00+00:00,2021,0.0,26.06,1.72,0.0
2021-03-26 17:30:00+00:00,2021,0.0,25.55,2.34,0.0
2021-03-26 18:30:00+00:00,2021,0.0,25.09,2.55,0.0
2021-03-26 19:30:00+00:00,2021,0.0,24.64,2.28,0.0
2021-03-26 20:30:00+00:00,2021,0.0,24.03,1.79,0.0
2021-03-26 21:30:00+00:00,2021,0.0,23.19,2.28,0.0
2021-03-26 22:30:00+00:00,2021,0.0,22.73,2.07,0.0
2021-03-26 23:30:00+00:00,2021,0.0,22.24,1.31,0.0
2021-03-27 00:30:00+00:00,2021,49.03,21.95,0.83,4.786228034516876
2021-03-27 01:30:00+00:00,2021,257.1,22.77,0.34,24.330735019387504
2021-03-27 02:30:00+00:00,2021,488.65,25.82,0.48,44.19585478784687
2021-03-27 03:30:00+00:00,2021,694.1999999999999,28.99,0.76,60.07359682155
2021-03-27 04:30:00+00:00,2021,847.6500000000001,31.58,1.17,70.80222433662189
2021-03-27 05:30:00+00:00,2021,934.21,33.47,1.31,76.28353500442186
2021-03-27 06:30:00+00:00,2021,949.71,34.54,0.83,76.94779163589187
2021-03-27 07:30:00+00:00,2021,860.9000000000001,35.0,0.76,70.56424261268751
2021-03-27 08:30:00+00:00,2021,733.15,35.39,0.34,61.16904915952187
2021-03-27 09:30:00+00:00,2021,545.3,35.45,0.28,46.7869141551875
2021-03-27 10:30:00+00:00,2021,324.95,35.19,0.41,28.82682607284687
2021-03-27 11:30:00+00:00,2021,109.6,34.65,0.34,10.047387652
2021-03-27 12:30:00+00:00,2021,0.0,32.74,0.14,0.0
2021-03-27 13:30:00+00:00,2021,0.0,31.26,0.34,0.0
2021-03-27 14:30:00+00:00,2021,0.0,30.05,0.21,0.0
2021-03-27 15:30:00+00:00,2021,0.0,28.05,0.97,0.0
2021-03-27 16:30:00+00:00,2021,0.0,26.55,1.72,0.0
2021-03-27 17:30:00+00:00,2021,0.0,25.74,2.14,0.0
2021-03-27 18:30:00+00:00,2021,0.0,25.16,2.21,0.0
2021-03-27 19:30:00+00:00,2021,0.0,25.09,1.59,0.0
2021-03-27 20:30:00+00:00,2021,0.0,24.4,1.52,0.0
2021-03-27 21:30:00+00:00,2021,0.0,23.68,1.45,0.0
2021-03-27 22:30:00+00:00,2021,0.0,22.99,1.45,0.0
2021-03-27 23:30:00+00:00,2021,0.0,22.38,1.45,0.0
2021-03-28 00:30:00+00:00,2021,50.22,22.31,1.03,4.8942675706275
2021-03-28 01:30:00+00:00,2021,253.35,23.7,0.21,23.891958381796876
2021-03-28 02:30:00+00:00,2021,482.25,26.69,0.28,43.485374029546875
2021-03-28 03:30:00+00:00,2021,685.5,29.37,0.48,59.290533430687496
2021-03-28 04:30:00+00:00,2021,839.25,31.62,0.83,70.1766670346719
2021-03-28 05:30:00+00:00,2021,926.9,33.45,1.45,75.78044685818749
2021-03-28 06:30:00+00:00,2021,930.55,34.75,1.79,75.54277977254685
2021-03-28 07:30:00+00:00,2021,857.0,35.25,1.93,70.19984271874999
2021-03-28 08:30:00+00:00,2021,718.0,35.63,1.93,59.973319759
2021-03-28 09:30:00+00:00,2021,498.35,35.72,1.79,43.00165149287188
2021-03-28 10:30:00+00:00,2021,230.75,34.26,2.62,20.83435751942188
2021-03-28 11:30:00+00:00,2021,80.25,32.24,2.76,7.4655564802968755
2021-03-28 12:30:00+00:00,2021,0.0,29.87,2.14,0.0
2021-03-28 13:30:00+00:00,2021,0.0,28.43,1.59,0.0
2021-03-28 14:30:00+00:00,2021,0.0,27.37,0.62,0.0
2021-03-28 15:30:00+00:00,2021,0.0,26.75,1.79,0.0
2021-03-28 16:30:00+00:00,2021,0.0,26.32,2.21,0.0
2021-03-28 17:30:00+00:00,2021,0.0,25.83,2.41,0.0
2021-03-28 18:30:00+00:00,2021,0.0,25.23,2.41,0.0
2021-03-28 19:30:00+00:00,2021,0.0,24.59,2.28,0.0
2021-03-28 20:30:00+00:00,2021,0.0,24.17,2.21,0.0
2021-03-28 21:30:00+00:00,2021,0.0,23.97,2.28,0.0
2021-03-28 22:30:00+00:00,2021,0.0,23.93,2.34,0.0
2021-03-28 23:30:00+00:00,2021,0.0,23.98,2.48,0.0
2021-03-29 00:30:00+00:00,2021,50.08,24.05,2.48,4.84521240592
2021-03-29 01:30:00+00:00,2021,245.75,24.76,2.34,23.09289927504687
2021-03-29 02:30:00+00:00,2021,474.20000000000005,26.6,3.31,42.82547679275001
2021-03-29 03:30:00+00:00,2021,670.1,29.36,3.59,58.092661253787504
2021-03-29 04:30:00+00:00,2021,843.15,31.55,3.52,70.48495941867188
2021-03-29 05:30:00+00:00,2021,928.0,33.54,3.59,75.82335731200001
2021-03-29 06:30:00+00:00,2021,930.0,35.12,3.52,75.36445603499999
2021-03-29 07:30:00+00:00,2021,845.9,35.17,2.83,69.4377127329875
2021-03-29 08:30:00+00:00,2021,731.3,35.82,2.9,60.903811318287495
2021-03-29 09:30:00+00:00,2021,546.85,36.03,2.83,46.779897139721875
2021-03-29 10:30:00+00:00,2021,287.7,35.86,2.83,25.580228491387498
2021-03-29 11:30:00+00:00,2021,83.2,32.77,2.07,7.7189017984
2021-03-29 12:30:00+00:00,2021,0.0,30.55,2.21,0.0
2021-03-29 13:30:00+00:00,2021,0.0,29.12,2.69,0.0
2021-03-29 14:30:00+00:00,2021,0.0,28.32,3.03,0.0
2021-03-29 15:30:00+00:00,2021,0.0,27.54,3.1,0.0
2021-03-29 16:30:00+00:00,2021,0.0,26.83,3.1,0.0
2021-03-29 17:30:00+00:00,2021,0.0,26.32,2.9,0.0
2021-03-29 18:30:00+00:00,2021,0.0,25.87,2.48,0.0
2021-03-29 19:30:00+00:00,2021,0.0,26.19,3.03,0.0
2021-03-29 20:30:00+00:00,2021,0.0,26.11,3.24,0.0
2021-03-29 21:30:00+00:00,2021,0.0,25.99,3.38,0.0
2021-03-29 22:30:00+00:00,2021,0.0,25.91,3.38,0.0
2021-03-29 23:30:00+00:00,2021,0.0,25.76,3.45,0.0
2021-03-30 00:30:00+00:00,2021,56.400000000000006,25.68,3.45,5.4146777982000005
2021-03-30 01:30:00+00:00,2021,250.95,26.23,2.97,23.414636494396873
2021-03-30 02:30:00+00:00,2021,475.4,28.11,3.86,42.63413335115
2021-03-30 03:30:00+00:00,2021,698.15,30.4,4.0,59.97926579079688
2021-03-30 04:30:00+00:00,2021,849.2,32.83,3.86,70.4824794806
2021-03-30 05:30:00+00:00,2021,936.3,34.95,3.79,75.8647380151875
2021-03-30 06:30:00+00:00,2021,943.7,36.61,3.93,75.73721479238749
2021-03-30 07:30:00+00:00,2021,875.45,36.84,4.0,70.93842365409688
2021-03-30 08:30:00+00:00,2021,744.4,37.53,4.21,61.352060066199996
2021-03-30 09:30:00+00:00,2021,466.90000000000003,37.77,4.34,40.0848970739875
2021-03-30 10:30:00+00:00,2021,264.6,37.28,3.59,23.451085025549997
2021-03-30 11:30:00+00:00,2021,110.15,35.84,3.17,10.043635264896874
2021-03-30 12:30:00+00:00,2021,0.0,33.6,3.72,0.0
2021-03-30 13:30:00+00:00,2021,0.0,31.49,3.66,0.0
2021-03-30 14:30:00+00:00,2021,0.0,30.11,3.31,0.0
2021-03-30 15:30:00+00:00,2021,0.0,29.11,3.31,0.0
2021-03-30 16:30:00+00:00,2021,0.0,28.47,3.45,0.0
2021-03-30 17:30:00+00:00,2021,0.0,28.17,3.66,0.0
2021-03-30 18:30:00+00:00,2021,0.0,28.03,3.86,0.0
2021-03-30 19:30:00+00:00,2021,0.0,27.63,3.45,0.0
2021-03-30 20:30:00+00:00,2021,0.0,27.18,3.38,0.0
2021-03-30 21:30:00+00:00,2021,0.0,26.7,3.24,0.0
2021-03-30 22:30:00+00:00,2021,0.0,26.17,3.17,0.0
2021-03-30 23:30:00+00:00,2021,0.0,25.7,3.24,0.0
2021-03-31 00:30:00+00:00,2021,64.0,25.36,3.24,6.1464663040000005
2021-03-31 01:30:00+00:00,2021,268.6,26.05,3.1,25.02079272475
2021-03-31 02:30:00+00:00,2021,494.35,28.55,3.38,44.12569907467188
2021-03-31 03:30:00+00:00,2021,714.8,31.34,3.52,60.984438990200005
2021-03-31 04:30:00+00:00,2021,865.3,33.87,3.59,71.2747708427875
2021-03-31 05:30:00+00:00,2021,951.8,35.88,3.66,76.57219982915
2021-03-31 06:30:00+00:00,2021,956.5,37.35,3.66,76.32025350718752
2021-03-31 07:30:00+00:00,2021,897.3499999999999,37.66,3.17,72.16302841989686
2021-03-31 08:30:00+00:00,2021,763.55,38.19,2.9,62.53890486812187
2021-03-31 09:30:00+00:00,2021,577.3,38.24,2.55,48.64114661938749
2021-03-31 10:30:00+00:00,2021,349.34999999999997,37.87,2.07,30.50143401949687
2021-03-31 11:30:00+00:00,2021,122.35,36.73,0.76,11.092682841971873
2021-03-31 12:30:00+00:00,2021,0.0,34.8,1.24,0.0
2021-03-31 13:30:00+00:00,2021,0.0,32.25,2.41,0.0
2021-03-31 14:30:00+00:00,2021,0.0,30.27,2.97,0.0
2021-03-31 15:30:00+00:00,2021,0.0,29.15,3.03,0.0
2021-03-31 16:30:00+00:00,2021,0.0,27.94,2.83,0.0
2021-03-31 17:30:00+00:00,2021,0.0,27.04,2.69,0.0
2021-03-31 18:30:00+00:00,2021,0.0,26.37,2.48,0.0
2021-03-31 19:30:00+00:00,2021,0.0,25.87,1.72,0.0
2021-03-31 20:30:00+00:00,2021,0.0,25.26,1.17,0.0
2021-03-31 21:30:00+00:00,2021,0.0,24.76,0.69,0.0
2021-03-31 22:30:00+00:00,2021,0.0,24.03,0.9,0.0
2021-03-31 23:30:00+00:00,2021,0.0,23.76,1.24,0.0
2021-04-01 00:30:00+00:00,2021,49.8,24.18,1.45,4.8156625771499995
2021-04-01 01:30:00+00:00,2021,181.60000000000002,24.5,1.79,17.232333628
2021-04-01 02:30:00+00:00,2021,371.05,25.67,1.59,34.13775459164687
2021-04-01 03:30:00+00:00,2021,700.9000000000001,27.74,1.66,60.9505379642875
2021-04-01 04:30:00+00:00,2021,888.3,31.8,1.59,73.6582895881875
2021-04-01 05:30:00+00:00,2021,972.05,34.67,1.52,78.42988383677188
2021-04-01 06:30:00+00:00,2021,976.1999999999999,36.24,1.59,78.08875439954998
2021-04-01 07:30:00+00:00,2021,912.0500000000001,36.6,1.66,73.56834570617187
2021-04-01 08:30:00+00:00,2021,781.3000000000001,37.05,1.79,64.17903248818752
2021-04-01 09:30:00+00:00,2021,584.25,37.18,1.72,49.42733685829688
2021-04-01 10:30:00+00:00,2021,357.25,36.92,1.66,31.293511286921877
2021-04-01 11:30:00+00:00,2021,127.3,35.89,1.17,11.5770090038875
2021-04-01 12:30:00+00:00,2021,0.0,34.05,1.59,0.0
2021-04-01 13:30:00+00:00,2021,0.0,31.66,2.69,0.0
2021-04-01 14:30:00+00:00,2021,0.0,29.64,3.24,0.0
2021-04-01 15:30:00+00:00,2021,0.0,28.19,3.45,0.0
2021-04-01 16:30:00+00:00,2021,0.0,26.88,3.45,0.0
2021-04-01 17:30:00+00:00,2021,0.0,26.16,3.52,0.0
2021-04-01 18:30:00+00:00,2021,0.0,25.37,3.24,0.0
2021-04-01 19:30:00+00:00,2021,0.0,25.61,3.66,0.0
2021-04-01 20:30:00+00:00,2021,0.0,25.71,3.66,0.0
2021-04-01 21:30:00+00:00,2021,0.0,25.82,3.45,0.0
2021-04-01 22:30:00+00:00,2021,0.0,25.61,3.03,0.0
2021-04-01 23:30:00+00:00,2021,0.0,25.4,2.48,0.0
2021-04-02 00:30:00+00:00,2021,55.099999999999994,25.5,1.79,5.2948239276875
2021-04-02 01:30:00+00:00,2021,232.3,25.9,1.17,21.7609047461875
2021-04-02 02:30:00+00:00,2021,427.55,27.75,3.1,38.66608455692187
2021-04-02 03:30:00+00:00,2021,605.25,29.33,2.62,52.97775579942187
2021-04-02 04:30:00+00:00,2021,802.3499999999999,30.87,1.79,67.71323991237186
2021-04-02 05:30:00+00:00,2021,884.9,32.54,1.03,73.14788774228751
2021-04-02 06:30:00+00:00,2021,930.15,33.97,0.55,75.81061987309688
2021-04-02 07:30:00+00:00,2021,849.0,34.53,0.41,69.88004109075
2021-04-02 08:30:00+00:00,2021,750.75,35.15,0.62,62.54265822492189
2021-04-02 09:30:00+00:00,2021,556.25,35.35,0.76,47.67154402929687
2021-04-02 10:30:00+00:00,2021,345.7,35.18,0.97,30.5776748642875
2021-04-02 11:30:00+00:00,2021,122.35,34.59,1.31,11.199351976571876
2021-04-02 12:30:00+00:00,2021,0.0,33.05,1.72,0.0
2021-04-02 13:30:00+00:00,2021,0.0,31.19,2.21,0.0
2021-04-02 14:30:00+00:00,2021,0.0,29.65,2.41,0.0
2021-04-02 15:30:00+00:00,2021,0.0,28.63,2.9,0.0
2021-04-02 16:30:00+00:00,2021,0.0,27.64,3.45,0.0
2021-04-02 17:30:00+00:00,2021,0.0,26.57,3.59,0.0
2021-04-02 18:30:00+00:00,2021,0.0,25.73,3.24,0.0
2021-04-02 19:30:00+00:00,2021,0.0,25.22,2.69,0.0
2021-04-02 20:30:00+00:00,2021,0.0,24.6,2.28,0.0
2021-04-02 21:30:00+00:00,2021,0.0,24.08,1.93,0.0
2021-04-02 22:30:00+00:00,2021,0.0,23.72,1.72,0.0
2021-04-02 23:30:00+00:00,2021,0.0,23.86,1.45,0.0
2021-04-03 00:30:00+00:00,2021,37.9,23.8,1.31,3.6765412571874996
2021-04-03 01:30:00+00:00,2021,205.55,24.82,2.14,19.415517863271873
2021-04-03 02:30:00+00:00,2021,400.8,25.99,2.21,36.6707907912
2021-04-03 03:30:00+00:00,2021,638.05,27.8,1.79,55.980022393421876
2021-04-03 04:30:00+00:00,2021,848.7,29.77,1.31,71.5044094090875
2021-04-03 05:30:00+00:00,2021,925.8,31.59,1.17,76.40501745795001
2021-04-03 06:30:00+00:00,2021,956.3,33.09,1.17,77.96641185338748
2021-04-03 07:30:00+00:00,2021,886.0500000000001,34.01,0.97,72.69934095672188
2021-04-03 08:30:00+00:00,2021,759.7,34.73,1.03,63.3316819847875
2021-04-03 09:30:00+00:00,2021,570.4,35.06,1.1,48.8488569304
2021-04-03 10:30:00+00:00,2021,343.45,34.88,1.03,30.430473737396873
2021-04-03 11:30:00+00:00,2021,116.65,34.36,0.9,10.696995802946876
2021-04-03 12:30:00+00:00,2021,0.0,33.32,1.45,0.0
2021-04-03 13:30:00+00:00,2021,0.0,31.67,2.14,0.0
2021-04-03 14:30:00+00:00,2021,0.0,30.69,1.45,0.0
2021-04-03 15:30:00+00:00,2021,0.0,29.36,2.21,0.0
2021-04-03 16:30:00+00:00,2021,0.0,28.12,2.55,0.0
2021-04-03 17:30:00+00:00,2021,0.0,27.23,2.69,0.0
2021-04-03 18:30:00+00:00,2021,0.0,26.16,2.69,0.0
2021-04-03 19:30:00+00:00,2021,0.0,25.6,2.28,0.0
2021-04-03 20:30:00+00:00,2021,0.0,24.96,2.14,0.0
2021-04-03 21:30:00+00:00,2021,0.0,24.46,1.86,0.0
2021-04-03 22:30:00+00:00,2021,0.0,24.19,1.86,0.0
2021-04-03 23:30:00+00:00,2021,0.0,23.75,1.66,0.0
2021-04-04 00:30:00+00:00,2021,58.8,23.46,0.76,5.6964733518
2021-04-04 01:30:00+00:00,2021,255.85,24.7,0.34,24.015342260546873
2021-04-04 02:30:00+00:00,2021,486.6,26.95,0.9,43.799130588749996
2021-04-04 03:30:00+00:00,2021,683.1,29.17,1.31,59.159482802887496
2021-04-04 04:30:00+00:00,2021,856.7,31.28,1.66,71.5641484692875
2021-04-04 05:30:00+00:00,2021,934.65,33.12,1.93,76.44749956309687
2021-04-04 06:30:00+00:00,2021,943.45,34.51,2.0,76.52731292849687
2021-04-04 07:30:00+00:00,2021,882.8,35.03,1.31,72.10236380539999
2021-04-04 08:30:00+00:00,2021,696.2,34.22,0.55,58.74554797715
2021-04-04 09:30:00+00:00,2021,392.70000000000005,33.24,0.55,34.810287576487504
2021-04-04 10:30:00+00:00,2021,256.95,32.87,1.52,23.259747975946873
2021-04-04 11:30:00+00:00,2021,104.05,32.38,1.17,9.642178384571876
2021-04-04 12:30:00+00:00,2021,0.0,31.23,1.17,0.0
2021-04-04 13:30:00+00:00,2021,0.0,30.01,1.59,0.0
2021-04-04 14:30:00+00:00,2021,0.0,26.62,3.45,0.0
2021-04-04 15:30:00+00:00,2021,0.0,25.47,3.17,0.0
2021-04-04 16:30:00+00:00,2021,0.0,24.87,2.97,0.0
2021-04-04 17:30:00+00:00,2021,0.0,24.39,2.55,0.0
2021-04-04 18:30:00+00:00,2021,0.0,24.05,2.14,0.0
2021-04-04 19:30:00+00:00,2021,0.0,24.43,2.14,0.0
2021-04-04 20:30:00+00:00,2021,0.0,23.8,2.07,0.0
2021-04-04 21:30:00+00:00,2021,0.0,23.25,1.93,0.0
2021-04-04 22:30:00+00:00,2021,0.0,22.8,1.79,0.0
2021-04-04 23:30:00+00:00,2021,0.0,22.38,1.86,0.0
2021-04-05 00:30:00+00:00,2021,73.15,22.24,1.93,7.109677683521875
2021-04-05 01:30:00+00:00,2021,272.15,23.35,1.45,25.638543995046874
2021-04-05 02:30:00+00:00,2021,486.7,26.22,2.28,43.9522575665875
2021-04-05 03:30:00+00:00,2021,701.8499999999999,28.43,2.21,60.82736743309686
2021-04-05 04:30:00+00:00,2021,868.25,30.46,2.21,72.69135576879687
2021-04-05 05:30:00+00:00,2021,952.4,32.21,2.14,78.03718309340002
2021-04-05 06:30:00+00:00,2021,962.2,33.54,1.86,78.19875918954999
2021-04-05 07:30:00+00:00,2021,901.2,34.43,0.55,73.6143557286
2021-04-05 08:30:00+00:00,2021,750.3499999999999,35.03,0.28,62.54983973147187
